views,likes,dislikes,comment_count,type
111825,6228,180,614,0
319180,10549,415,436,0
209977,1045,336,902,0
1162468,81642,2270,10276,0
2294643,150542,1476,8225,1
231236,18773,348,1157,0
450543,28910,478,1515,0
552767,16305,412,1111,0
396506,19492,68,540,0
68038,3127,164,126,0
1664691,27144,803,1878,1
92983,1639,106,116,0
1219999,23852,2103,3836,1
1983087,61712,3784,4241,1
215102,11262,468,1513,0
88940,1126,171,104,0
2828415,375621,933,23744,1
2368298,219684,4699,16389,1
1367490,16225,3221,2173,1
3859536,102306,6859,8340,1
783711,19609,1038,1068,0
1366545,36882,2279,7010,1
1015150,15774,1605,2308,0
3865127,113833,5452,4137,1
892392,7595,426,767,0
247824,2881,217,364,0
178756,5892,116,430,0
7393,51,4,3,0
235035,6966,360,944,0
1369181,42983,1473,5356,1
1553168,6167,699,558,1
120441,1080,272,320,0
10559,39,4,1,0
361472,26579,301,2101,0
2100903,38177,1748,6459,1
1539988,18605,15383,4233,1
73061,3956,409,207,0
5391355,44030,11503,6231,1
1409134,39739,1447,969,1
940496,96456,2440,6799,0
434491,14448,464,960,0
8791836,358797,3768,17872,1
495786,5523,259,468,0
436304,12011,545,1509,0
1085510,37580,2426,11477,0
1282399,70439,530,2397,1
61013,2223,53,165,0
8769,122,6,18,0
1147596,24840,1867,3924,0
1161200,29653,428,2189,0
855708,20606,644,2001,0
107518,5838,424,1622,0
149224,239,165,411,0
272139,2870,413,672,0
2062,9,0,0,0
2681,6,1,1,0
54529,582,7,34,0
461945,5063,589,710,0
13701,42,1,8,0
14459,64,31,27,0
58556,975,24,44,0
10698770,479666,9690,29516,1
47701,1337,332,639,0
1461207,18543,5779,7539,1
2522343,52242,6285,0,1
747391,35268,970,2112,0
1547151,30715,5595,13247,1
179345,2975,86,199,0
46054,2051,20,213,0
481918,7814,193,524,0
776332,56657,1225,3476,0
18015,56,4,7,0
485534,0,0,784,0
41799,679,88,118,0
17629966,682328,35479,61132,1
204083,29947,133,1606,0
856802,5702,239,1197,0
163440,13142,75,704,0
28484,334,23,21,0
1535269,59280,2743,6699,1
2403767,110163,3862,27434,1
20960,318,5,34,0
45777,449,60,185,0
234260,5144,1546,1394,0
2251104,27656,3257,1249,1
4147252,243307,10333,22917,1
1694330,117495,1510,6024,1
667346,35253,558,1796,0
168863,1181,282,255,0
26735,676,9,56,0
1106875,10862,2666,2193,0
1587062,13824,1057,3163,1
2214150,25197,1786,0,1
129207,4440,569,1254,0
148054,725,135,469,0
5569216,146375,20217,21144,1
243623,1504,223,1322,0
17540613,380464,20697,29122,1
12879061,925651,24981,70909,1
211014,21427,2032,2540,0
1532390,62042,2749,11987,1
1685423,110979,1494,7574,1
2364957,269402,1649,16213,1
930595,81380,1016,4026,0
3792093,82196,19211,27341,1
3195112,61513,15508,21892,1
156007,11110,322,649,0
585791,72133,869,5471,0
439440,8506,1069,1013,0
1644535,64506,3402,4405,1
81488,5930,76,378,0
786832,47231,874,4540,0
201673,2549,169,287,0
28407744,1204072,1278887,1238817,1
1563849,48840,688,7141,1
544139,21241,607,914,0
592949,10288,180,1902,0
2024835,10523,1136,1878,1
1145295,51145,557,2416,0
544208,38478,1282,1978,0
240007,26991,426,3126,0
573031,18504,537,4364,0
82052,1519,68,182,0
342289,4531,318,690,0
788529,90220,1030,8123,0
621264,30439,839,2634,0
75912,6804,247,2649,0
133962,5363,134,612,0
300313,7198,615,1104,0
67875,2177,46,578,0
182624,4429,194,459,0
153924,1130,215,587,0
124834,3019,143,448,0
3543813,789,117,380,1
42033,2420,38,210,0
57553,341,147,208,0
890350,23424,405,2649,0
25150,160,206,0,0
17579,108,37,37,0
28664,151,293,513,0
100227,5574,79,447,0
30827,126,43,159,0
550573,21719,453,591,0
47385,2789,245,585,0
596592,58687,431,3527,0
1234695,48622,1718,12794,1
783646,47529,1042,3905,0
161925,2153,2196,439,0
24843,2102,15,254,0
96404,3455,176,1427,0
699448,22240,481,1548,0
50628,1097,32,245,0
484109,38955,502,1747,0
126851,2609,72,166,0
80924,393,445,353,0
1584732,232974,702,17738,1
191854,12496,196,2082,0
122291,1371,692,628,0
6191,274,13,171,0
971780,80272,735,4421,0
4837982,62706,3745,6127,1
287705,4156,924,3238,0
243258,7871,115,378,0
340422,12400,212,1231,0
29769,251,24,75,0
468223,13520,200,2805,0
142746,2575,145,388,0
137942,6889,144,973,0
128049,2488,893,608,0
8325,185,4,24,0
141009,8851,48,333,0
4178,16,1,3,0
1022239,46252,1133,4253,0
93217,2813,280,1423,0
1175568,45586,841,3010,0
1108354,0,0,5063,0
65021,5001,31,399,0
321245,11072,93,918,0
822195,15999,944,1316,0
229570,9211,311,1152,0
169810,4233,58,765,0
451963,4418,2750,2038,0
1012514,28334,1308,1792,0
203774,5876,885,697,0
517358,17395,651,1210,0
37522,557,157,218,0
11133,366,25,50,0
451879,16805,255,1562,0
8486,30,4,0,0
454886,41484,412,2853,0
92537,12284,66,568,0
182778,6153,94,451,0
75451,497,33,148,0
171420,3333,226,299,0
171536,5424,222,704,0
381223,11674,208,1812,0
230595,16382,217,848,0
5243310,184755,9920,24824,1
34811,119,121,61,0
49091,575,8,44,0
106000,3590,192,265,0
13670,70,1,7,0
9322,139,19,12,0
1897870,77948,1389,3217,1
24543,880,34,31,0
539332,64735,301,2704,0
48603,2899,35,269,0
127452,3222,133,662,0
801247,14762,596,791,0
189798,9963,454,700,0
2413,110,0,7,0
1249424,12326,798,867,1
5427814,125164,6773,16008,1
863283,54005,1214,8773,0
253481,25030,142,1946,0
776383,24360,1615,1546,0
810037,11701,837,1361,0
418930,24655,613,5248,0
84474,234,21,19,0
628223,25157,1284,1461,0
16453,343,7,58,0
2668829,165437,1289,18538,1
2353831,24662,2473,2715,1
2234,18,2,4,0
7724,82,5,11,0
89890,582,753,313,0
83907,181,32,93,0
1949359,25261,2579,2701,1
162079,9756,2011,2271,0
1353171,4291,148,567,1
9459,238,19,61,0
258088,11800,113,1260,0
2229440,195151,2595,13538,1
4871275,195097,18983,11077,1
1437372,33670,1626,2233,1
515573,8964,601,609,0
3466,83,3,19,0
614017,12752,535,1148,0
211793,6797,221,352,0
724015,39060,714,3626,0
543345,13042,1809,1749,0
188166,8295,296,775,0
3876875,323623,2334,137411,1
356248,8524,174,747,0
607715,18259,1732,1326,0
979676,57795,1606,6197,0
340129,10790,425,440,0
213170,1049,338,904,0
22371,503,33,21,0
569789,16615,419,1118,0
2454725,154761,1537,8362,1
528061,23952,98,700,0
240008,19229,354,1238,0
1183915,82072,2276,10286,1
460511,29292,484,1540,0
70502,3204,165,127,0
1766278,27915,824,1926,1
257269,12939,530,1869,0
1247284,23967,2108,3840,1
91828,1145,172,105,0
2997335,381809,963,23925,1
2460354,224284,4795,16642,1
1386313,16382,3243,2212,1
3940749,103409,6907,8432,1
802092,19983,1058,1071,0
1402875,37177,2303,7006,1
975327,7745,431,796,0
1048474,16166,1633,2317,0
3951217,115174,5488,4153,1
258521,2940,224,366,0
5224,522,2,71,0
188210,6197,123,437,0
7662,52,4,3,0
238791,7035,363,947,0
1603502,6239,710,568,1
10882,43,3,2,0
367012,26794,303,2109,0
2163062,38633,1770,6416,1
1593449,19173,16105,4335,1
73861,4009,411,207,0
5452904,44368,11615,6256,1
985433,97405,2486,6844,0
457181,15082,475,1002,0
1452367,40782,1469,999,1
8930421,360921,3798,18030,1
502880,5551,260,473,0
438129,12054,545,1518,0
1378937,78042,590,2599,1
1099860,37836,2435,11470,0
61475,2230,53,164,0
9020,123,6,18,0
1180413,29897,433,2197,1
1166324,25124,1878,3940,0
108662,5878,425,1630,0
151563,240,167,414,0
272859,2870,413,671,0
2086,9,0,0,0
2721,6,1,1,0
5482906,129477,26031,16511,1
1722568,76678,4974,9509,1
23983717,1326424,40736,98177,1
391618,3622,490,673,0
334173,23449,378,3606,0
2582986,81483,5054,15907,1
863246,88900,1930,8748,0
611827,29669,556,4742,0
1349067,19305,1331,1288,1
1863090,122570,1993,5478,1
61251,1291,60,233,0
3089699,152779,2265,9523,1
4203082,385173,3589,20956,1
298216,30986,214,1576,0
1605040,113706,1592,7514,1
305739,16269,708,964,0
99535,6487,116,611,0
5061758,105349,23684,32871,1
358284,26454,229,2295,0
4290425,77142,19170,26472,1
88878,1814,156,148,0
221254,10897,222,690,0
1786869,857,72,165,1
702753,11204,1744,1478,0
753555,132790,705,10425,0
82852,545,178,452,0
311438,13101,688,1366,0
60546,5072,79,919,0
2013904,70625,4007,4680,1
64984,3916,81,467,0
1035899,53171,1032,5016,0
110559,4816,95,1222,0
1055667,50532,2048,2519,0
261235,3083,255,386,0
816760,12252,259,2232,0
1911230,53473,850,7739,1
71618,347,731,889,0
1792542,65177,824,3081,1
31675237,1275142,1415777,1194249,1
42558,219,365,0,0
399424,36514,606,4020,0
43693,2110,81,449,0
2963329,12426,1310,2116,1
892545,28200,862,1088,0
11324,163,12,17,0
108292,3177,82,670,0
12161,166,20,108,0
104785,1181,108,265,0
63792,3125,54,274,0
735271,20786,629,4894,0
53006,1806,121,589,0
98386,4795,74,102,0
524157,5463,404,851,0
700096,33259,914,2859,0
89832,2461,61,610,0
235267,7821,211,933,0
86000,447,196,335,0
170231,3683,202,575,0
1216942,110499,1337,9573,1
243998,4839,215,554,0
34650,743,4,61,0
182186,1236,256,622,0
3617791,1321,173,585,1
48982,628,12,46,0
42512,164,55,197,0
1019288,25129,454,2831,0
31481,167,55,90,0
62187,3117,305,652,0
195603,2260,2305,439,0
89629,7431,313,2829,0
594657,22951,474,608,0
931999,51726,1156,3972,0
76340,1339,37,278,0
1266703,49249,1772,12470,1
120802,1131,92,642,0
31215,2345,21,282,0
108642,3686,185,1523,0
726888,22788,486,1600,0
527677,40790,541,1668,0
170439,3304,78,190,0
782335,68497,503,3892,0
55643,477,45,348,0
84220,395,449,399,0
204533,13024,202,2338,0
1705198,240155,742,17423,1
12507,227,5,26,0
133334,1405,717,470,0
7637,296,15,188,0
121597,6170,99,497,0
1006165,81747,740,4636,0
5103093,64177,3885,6259,1
307093,4334,972,3054,0
253757,8079,117,348,0
13193,62,8,0,0
358470,12892,215,1194,0
508785,14214,211,2945,0
156176,7407,162,1064,0
151305,2647,147,432,0
172605,9706,54,340,0
133098,2544,908,546,0
7406,26,1,3,0
1042327,46923,1152,4284,0
1377512,55217,980,4023,1
8502,42,0,4,0
987,1,1,0,0
1146302,0,0,5165,0
343491,11379,99,914,0
9876,142,19,11,0
845497,16676,953,1383,0
208948,4989,70,943,0
49942,46,6,26,0
2178,15,2,4,0
232084,9265,315,1157,0
74166,5511,33,457,0
1073030,29508,1345,1848,0
3393,12,0,2,0
214129,6010,898,713,0
461452,4458,2757,2214,0
527222,17627,658,1216,0
43149,613,168,267,0
3551,1,0,0,0
164800,3500,80,161,0
466449,17047,257,1645,0
76889,500,33,149,0
96859,12662,67,646,0
495212,43245,424,2923,0
21063,72,2,1,0
130416,1812,30,110,0
199014,6359,108,487,0
209789,4007,285,392,0
25211,2372,34,184,0
175210,5490,226,699,0
45454,156,157,83,0
419185,12331,220,1843,0
5561937,188407,10195,25193,1
234542,16565,218,875,0
55861,610,8,59,0
110507,3682,198,286,0
16180,79,1,6,0
26068,896,35,43,0
71452,5744,48,208,0
2341544,85033,1577,3367,1
148372,3359,140,640,0
50530,2969,35,282,0
575711,66631,318,2821,0
812784,14843,596,793,0
5904231,129016,7039,16242,1
203400,10474,472,714,0
2566,113,0,7,0
1281710,12592,819,889,1
263766,25655,143,1953,0
927505,55825,1312,9028,0
785299,24562,1619,1553,0
863095,12099,889,1411,0
428518,24906,621,5367,0
106998,284,22,21,0
641810,25382,1298,1493,0
17653,379,7,60,0
2719127,166886,1307,18793,1
2434279,25294,2540,2859,1
8086,84,5,11,0
2377,18,2,4,0
95509,195,32,106,0
90080,583,754,315,0
2035552,26356,2663,2770,1
277959,12448,118,1320,0
1389930,4606,154,637,1
9521,239,19,61,0
164365,9856,2011,2297,0
2360351,199091,2678,13632,1
5039847,197336,19325,11150,1
1454223,33911,1631,2194,1
525670,9074,612,612,0
3570,84,3,21,0
621820,12885,539,1154,0
216147,6900,223,360,0
43437,2547,26,208,0
769303,39962,731,3681,0
266911,10116,403,920,0
553818,13166,1823,1770,0
3963050,326557,2372,137991,1
372465,8738,183,741,0
654210,19555,1766,1365,0
1005215,58618,1639,5997,0
355153,10936,434,441,0
215603,1051,339,907,0
585765,16863,426,1136,0
24067,509,33,21,0
2612315,158766,1577,8528,1
662688,28240,128,809,0
246944,19564,356,1230,0
1203464,82357,2287,10306,1
468838,29553,494,1544,0
71767,3262,166,128,0
1838296,28416,841,1951,1
302719,14565,601,1933,0
94373,1161,172,105,0
2525116,227103,4866,16754,1
1397713,16471,3259,2221,1
3999438,104009,6930,8495,1
9581344,190739,41411,23746,1
517427,8533,959,2950,0
3071682,104694,9366,12951,1
774516,6435,1025,1225,0
31680160,1510621,49497,109420,1
351968,5576,266,1061,0
283692,10749,198,1809,0
742624,19129,255,1704,0
92008,3810,102,484,0
262985,14979,177,2180,0
184153,15234,269,1761,0
614700,32623,612,4829,0
1589597,113644,3268,10212,1
1236331,94874,608,4078,1
917144,38278,848,5772,0
41272,4377,440,640,0
2202524,29330,2286,2092,1
86891,8451,85,946,0
3038222,87500,5805,17054,1
223648,12745,281,1379,0
329266,9195,1029,1110,0
2307087,137870,2549,6149,1
12523,462,7,76,0
178878,4212,395,368,0
4005722,172185,2665,10041,1
4834678,418086,4355,22626,1
408986,9034,278,2018,0
211421,9946,218,771,0
449454,14771,696,2554,0
1628997,86583,764,57848,1
268199,19817,140,2729,0
1237587,137537,581,74431,1
2389842,136074,2038,8261,1
182857,12743,230,1309,0
36124,349,46,76,0
117611,3834,137,601,0
379449,18411,890,1087,0
201556,1258,379,849,0
118865,2038,58,416,0
5547553,114335,25427,35208,1
196774,7698,316,729,0
1137138,164032,967,12386,0
2676865,1379,107,273,1
297412,13129,295,865,0
5159133,88317,22090,29890,1
158560,5862,136,1363,0
177486,16945,178,1090,0
1195356,56246,1122,5224,1
33806,277,53,265,0
845131,12354,2065,1656,0
45209,1496,26,78,0
93211,437,897,1083,0
2229045,73694,4303,4877,1
1278273,53959,2367,2666,1
465460,39539,672,4220,0
440784,29988,312,2405,0
984635,13527,316,2557,0
283808,3295,278,423,0
60790,2425,141,532,0
128687,3483,106,780,0
2187248,56040,976,8074,1
2170599,73044,1006,3413,1
33998325,1325296,1517520,1281094,1
48411,239,412,0,0
3732355,13344,1396,2200,1
1156212,33273,1020,1163,0
142706,1302,203,320,0
344964,11141,281,1263,0
73084,3372,56,286,0
881807,22893,701,5207,0
263062,4993,226,557,0
56597,1887,127,594,0
113087,4962,86,108,0
590444,5748,438,875,0
1429039,119309,1447,10243,1
207602,4212,241,641,0
16690,1580,14,138,0
98309,2573,64,627,0
44476,902,5,79,0
89912,456,199,350,0
3652424,1565,197,677,1
189949,1262,269,624,0
44328,167,56,199,0
55941,720,14,61,0
45845,236,69,145,0
1103504,26146,474,2890,0
12621,65,10,18,0
66415,3221,320,654,0
201894,2292,2331,439,0
94382,7670,317,2906,0
935763,75981,560,4178,0
629886,23956,492,601,0
1053771,55154,1239,4122,0
85064,1399,39,300,0
1287493,49626,1813,12627,1
34141,2485,22,285,0
2439,35,1,4,0
116020,3816,193,1639,0
554922,41957,560,1692,0
192537,3689,83,215,0
745849,23122,495,1600,0
8110,302,16,197,0
943,1,0,0,0
66042,524,56,378,0
87198,395,449,394,0
1797345,245217,764,17761,1
211191,13306,204,2373,0
2604,27,0,0,0
133037,6498,106,527,0
136063,1424,718,475,0
1024008,82563,755,4657,0
264912,8384,123,354,0
13368,63,9,0,0
371820,13233,223,1221,0
51932,82,4,11,0
546286,14823,226,3045,0
156932,2688,150,434,0
8771,43,0,4,0
193086,10192,62,347,0
136995,2570,916,547,0
23755,206,1,26,0
50030,46,6,26,0
8025,29,1,3,0
1058470,47445,1166,4374,0
2264,15,2,4,0
1108,2,1,0,0
356860,11573,105,919,0
252773,5953,82,1294,0
1655577,67454,1201,4547,1
10286,143,19,11,0
12352,181,2,17,0
1175141,0,0,5246,0
80830,5810,35,489,0
233640,9296,317,1157,0
3577,12,0,2,0
1146641,30886,1400,1933,0
48226,673,175,316,0
533496,17799,663,1226,0
867886,17338,964,1400,0
469612,4482,2765,2216,0
21113,73,2,1,0
3746,2,0,0,0
166822,3538,81,161,0
100033,12901,70,646,0
77788,501,33,160,0
476362,17236,266,1678,0
533105,45076,443,2977,0
135104,1832,31,111,0
25892,2400,35,185,0
28266,508,12,56,0
248258,4642,339,453,0
214201,6514,115,504,0
178909,5550,229,709,0
52867,224,245,139,0
452501,12794,226,1941,0
61236,685,11,61,0
5791487,190827,10402,25452,1
237705,16727,221,887,0
114372,3765,199,293,0
27477,916,38,43,0
73253,5820,51,208,0
17847,93,1,8,0
159066,3462,144,646,0
2736853,91174,1739,3483,1
51916,3017,36,283,0
618154,68752,333,2919,0
825026,14940,606,793,0
1323090,12932,839,891,1
213748,10854,480,722,0
6286149,131824,7246,16537,1
2701,116,1,7,0
973054,57108,1368,9228,0
272576,26126,144,1961,0
792979,24756,1634,1568,0
898422,12414,922,1452,0
436505,25146,630,5421,0
122059,328,27,22,0
649785,25653,1302,1494,0
18471,395,8,62,0
2792376,168973,1325,18940,1
2510144,25901,2590,2883,1
8232,85,5,11,0
101082,208,37,113,0
2472,19,2,4,0
2090172,26797,2721,2792,1
90179,587,755,315,0
294310,12964,120,1371,0
5179783,199176,19668,11483,1
1411987,4774,156,637,1
166418,9951,2014,2297,0
2467424,201742,2723,13761,1
66367,3370,39,240,0
9560,239,19,61,0
1467369,34123,1637,2188,1
535094,9247,617,635,0
3635,84,3,21,0
628368,12979,544,1162,0
220550,7015,224,365,0
809063,40638,746,3704,0
320792,11229,481,1000,0
305899,6967,494,1344,0
563246,7843,290,2362,0
136112,6642,370,941,0
679554,42681,1771,4692,0
369656,25612,869,1380,0
459102,11972,302,1204,0
1648982,24625,3683,3502,1
1357584,9762,345,4741,1
175035,27051,233,2058,0
71546,495,314,407,0
353924,7668,477,1222,0
304869,8787,9407,4070,0
86668,260,156,359,0
75906,2883,83,312,0
1071973,22877,895,2813,0
25108,107,5,51,0
522888,21911,856,1558,0
251028,8734,137,638,0
232236,13782,729,1295,0
793688,10247,1793,3581,0
12405276,225070,49515,26663,1
131453,1715,72,256,0
3894819,117864,11501,14103,1
1822519,105066,857,12439,1
15776,191,14,69,0
335783,3522,351,294,0
520049,7639,362,1440,0
435752,19222,605,2054,0
953806,7631,1287,1480,0
417790,13878,346,2000,0
37728801,1629944,56304,116255,1
400092,18242,270,2577,0
901580,20792,349,1908,0
11107,85,26,201,0
240827,16670,383,1885,0
484060,60911,737,6009,0
2480031,155591,1107,5893,1
2198456,131351,4162,10966,1
796517,37459,765,4988,0
1013075,24292,6441,7063,0
609222,17400,1092,3396,0
469809,11420,1693,1700,0
1063717,41929,971,6101,0
194905,13726,109,1296,0
2644799,33787,2745,2300,1
272393,14039,382,1453,0
229323,11241,515,2765,0
3279622,90666,6120,18135,1
236584,5209,509,455,0
2599612,147077,2792,6064,1
166844,4586,206,723,0
292863,11979,284,895,0
349218,22033,559,3198,0
618740,12251,519,2700,0
56842,430,62,89,0
4655253,184273,3011,10425,1
5296906,439165,4676,23638,1
1434077,152888,697,83298,1
1716705,88368,897,58525,1
3193672,155471,2441,10176,1
240887,1465,432,918,0
129714,10877,2521,5766,0
24047,264,20,125,0
297209,10005,413,852,0
44410,307,62,358,0
1333764,176934,1076,13025,1
5869057,120173,26433,34887,1
185388,7081,48,798,0
3396480,1546,131,349,1
54591,1637,29,84,0
341989,14329,328,935,0
181148,6378,155,1431,0
231788,18908,217,1188,0
221496,14228,304,1502,0
5806697,97384,24273,32492,1
1251977,57625,1150,5309,1
6826,34,11,19,0
942056,12867,2181,1465,0
94683,440,899,1023,0
2361937,75709,4443,4978,1
1407424,55734,2508,3559,1
498072,32584,341,2764,0
507085,41190,708,3889,0
155424,1348,219,297,0
1088072,14135,345,2611,0
57943,1200,94,102,0
19006,92,6,19,0
66489,2576,147,491,0
137080,3622,109,847,0
2424701,57939,1099,8417,1
2414794,79178,1125,3641,1
1970,35,10,0,0
4416905,13824,1454,2375,1
277410,30685,133,1458,0
27632,90,15,21,0
1299727,35830,1120,1244,1
35983135,1370845,1611043,1321281,1
59043,1935,133,526,0
1614627,125837,1547,10781,1
979217,24216,745,5359,0
78384,3514,56,329,0
32805,1931,24,156,0
26185,29,4,0,0
789,3,0,0,0
274748,5098,235,564,0
122342,5022,96,123,0
473078,14653,394,1507,0
91961,1438,45,180,0
52726,1036,5,84,0
247227,4733,266,722,0
